Unnamed: 0,fiscal_year,work_location_borough,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
307,2023,MANHATTAN,73003.0,per Annum,1635.75,57719.45,0.0,0.0,3000.0
308,2023,BRONX,73761.0,per Annum,1820.0,73849.84,185.5,9207.09,15312.61
309,2023,BROOKLYN,60327.0,per Annum,0.0,0.0,0.0,0.0,11580.79
310,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
311,2023,BRONX,65921.0,per Annum,1820.0,65990.93,198.25,8434.43,11085.75
312,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,49.0,2248.38,12862.52
313,2023,BROOKLYN,48545.0,per Annum,876.25,23182.81,157.75,5622.43,3743.21
314,2023,BROOKLYN,91769.0,per Annum,1820.0,91660.21,3.25,163.25,3000.0
315,2023,BROOKLYN,50797.0,per Annum,0.0,975.79,0.0,0.0,0.0
316,2023,BRONX,73832.0,per Annum,1820.0,74279.9,149.0,7083.68,15098.19
317,2023,MANHATTAN,71757.0,per Annum,238.0,9357.8,0.0,0.0,127.66
318,2023,MANHATTAN,105236.0,per Annum,1820.0,104992.56,0.0,0.0,3148.5
319,2023,QUEENS,97721.0,per Annum,1820.0,97835.49,2.5,148.1,3747.03
320,2023,MANHATTAN,50713.0,per Annum,1820.0,48700.01,0.0,0.0,3000.0
321,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,696.5,35298.19,17128.63
322,2023,BRONX,65605.0,per Annum,1820.0,68005.58,337.0,18173.32,23734.01
323,2023,BROOKLYN,53848.0,per Annum,350.0,9877.04,5.5,162.1,3.68
324,2023,MANHATTAN,68971.0,per Annum,1820.0,69052.1,2.0,73.3,3000.0
325,2023,BRONX,94079.0,per Annum,1820.0,95667.52,253.5,16334.43,7360.24
326,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,274.25,13362.29,20716.11
327,2023,MANHATTAN,94079.0,per Annum,1820.0,94189.24,63.0,4380.71,19824.6
328,2023,MANHATTAN,65921.0,per Annum,216.22,29272.84,0.0,0.0,2145.71
329,2023,MANHATTAN,128970.0,per Annum,1820.0,125484.81,0.0,0.0,4477.75
330,2023,MANHATTAN,100531.0,per Annum,1820.0,100648.52,0.0,0.0,3680.07
331,2023,MANHATTAN,94103.0,per Annum,1820.0,94190.75,286.5,17726.59,8111.84
332,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,376.0,19103.58,29220.85
333,2023,QUEENS,68813.0,per Annum,0.0,675.28,0.0,2.16,0.0
334,2023,BRONX,65921.0,per Annum,1820.0,65998.3,234.5,10361.81,5740.13
335,2023,MANHATTAN,112713.0,per Annum,1820.0,114699.98,0.0,0.0,6869.78
336,2023,MANHATTAN,91768.0,per Annum,1820.0,88930.01,0.0,0.0,3330.37
337,2023,QUEENS,56779.0,per Annum,0.0,1380.06,0.0,115.34,0.11
338,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,201.75,8454.34,12265.92
339,2023,QUEENS,65921.0,per Annum,1820.0,65867.36,416.25,20925.71,12987.41
340,2023,BROOKLYN,64001.0,per Annum,210.0,9416.21,24.25,1175.28,7864.93
341,2023,BRONX,52320.0,per Annum,0.0,163.69,0.0,0.0,0.0
342,2023,BRONX,46540.0,per Annum,1950.0,45365.19,1076.75,35950.12,5358.71
343,2023,MANHATTAN,122235.0,per Annum,1820.0,122378.14,0.0,0.0,3680.07
344,2023,BRONX,55463.0,per Annum,560.0,16413.51,2.25,66.32,3020.18
345,2023,BROOKLYN,53890.0,per Annum,1540.0,39273.07,441.75,17266.04,12309.54
346,2023,BROOKLYN,61114.0,per Annum,1400.0,49105.71,768.5,38175.05,16041.83
347,2023,MANHATTAN,65921.0,per Annum,0.0,1258.19,0.0,0.0,13.25
348,2023,MANHATTAN,94316.0,per Annum,1820.0,94429.25,244.5,16773.98,34023.78
349,2023,BROOKLYN,96267.0,per Annum,1820.0,96382.9,12.25,650.11,4485.78
350,2023,BRONX,65921.0,per Annum,1750.0,63684.39,0.0,64.33,7055.31
351,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
352,2023,BRONX,34834.0,per Annum,136.0,2271.26,0.0,0.0,0.0
353,2023,MANHATTAN,64001.0,per Annum,203.0,9170.52,0.0,10.02,15111.99
354,2023,QUEENS,91769.0,per Annum,1890.0,85651.0,167.0,9021.97,10952.03
355,2023,BRONX,53848.0,per Annum,770.0,22732.81,86.0,3212.6,453.39
356,2023,MANHATTAN,52366.0,per Annum,1820.0,54260.8,0.0,0.0,8195.89
357,2023,MANHATTAN,64001.0,per Annum,1050.0,34708.65,0.0,0.0,9246.84
358,2023,MANHATTAN,102226.0,per Annum,1118.08,63262.07,0.0,36.0,55.27
359,2023,BRONX,94882.0,per Annum,1820.0,83801.79,0.0,0.0,3347.14
360,2023,BROOKLYN,60545.0,per Annum,0.0,724.58,0.0,3.62,0.19
361,2023,MANHATTAN,73884.0,per Annum,880.0,31173.0,5.75,307.27,1858.6
362,2023,MANHATTAN,62361.0,per Annum,1319.0,44955.93,295.75,12200.87,3447.98
363,2023,QUEENS,160392.0,per Annum,1820.0,143503.12,0.0,0.0,0.0
364,2023,QUEENS,55463.0,per Annum,140.0,3928.67,0.0,0.0,0.0
365,2023,MANHATTAN,34923.0,per Annum,0.0,303.72,0.0,0.0,0.0
366,2023,BRONX,53890.0,per Annum,1636.5,56824.86,0.0,253.83,6288.12
367,2023,MANHATTAN,213910.0,per Annum,1575.0,191900.06,0.0,0.0,0.0
368,2023,BROOKLYN,50001.0,per Annum,280.0,7608.28,0.0,0.0,0.0
369,2023,MANHATTAN,102860.0,per Annum,0.0,299.34,0.0,0.0,1.86
370,2023,MANHATTAN,70198.0,per Annum,1820.0,70005.78,0.0,0.0,2585.11
371,2023,QUEENS,64232.0,per Annum,0.0,569.03,0.0,24.78,0.0
372,2023,BROOKLYN,97721.0,per Annum,1820.0,97835.49,0.0,0.0,3688.32
373,2023,BROOKLYN,48545.0,per Annum,700.0,19948.57,429.75,16429.26,9697.73
374,2023,BROOKLYN,65921.0,per Annum,1708.0,61949.48,322.0,15000.2,6127.73
375,2023,MANHATTAN,55463.0,per Annum,1050.0,31029.66,9.0,267.02,3083.0
376,2023,MANHATTAN,89131.0,per Annum,1680.0,82049.28,123.75,8613.61,5155.36
377,2023,BRONX,48545.0,per Annum,43.5,1957.89,0.0,62.68,0.8
378,2023,RICHMOND,101091.0,per Annum,1820.0,101211.44,24.75,1449.35,8045.58
379,2023,RICHMOND,65921.0,per Annum,1820.0,64814.73,116.75,4651.54,4790.68
380,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,106.5,4992.73,12280.42
381,2023,MANHATTAN,66022.0,per Annum,0.0,0.0,0.0,0.0,15822.16
382,2023,MANHATTAN,60545.0,per Annum,0.0,763.18,0.0,0.0,0.0
383,2023,MANHATTAN,88649.0,per Annum,1358.0,60265.31,0.0,78.89,19001.89
384,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,135.0,5913.96,12322.19
385,2023,MANHATTAN,159650.0,per Annum,574.0,50213.08,0.0,0.0,593.61
386,2023,BRONX,50001.0,per Annum,392.25,9222.37,79.75,2533.07,3397.65
387,2023,BRONX,65921.0,per Annum,1820.0,65998.3,302.25,14206.38,7626.35
388,2023,MANHATTAN,94079.0,per Annum,1820.0,94189.24,23.75,1348.29,14528.57
389,2023,MANHATTAN,113828.0,per Annum,1820.0,113922.91,0.0,0.0,3427.54
390,2023,BROOKLYN,62224.0,per Annum,1820.0,53088.57,484.25,22621.83,9079.06
391,2023,RICHMOND,65921.0,per Annum,280.0,11871.04,39.5,2209.84,5435.77
392,2023,MANHATTAN,58482.0,per Annum,1295.0,38389.62,121.25,4717.61,837.02
393,2023,MANHATTAN,58364.0,per Annum,0.0,1472.86,0.0,0.0,111.0
394,2023,MANHATTAN,100137.0,per Annum,1820.0,100232.4,0.0,0.0,9918.91
395,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,8999.08
396,2023,MANHATTAN,58506.0,per Annum,994.0,33200.74,53.25,2100.91,891.18
397,2023,MANHATTAN,81971.0,per Annum,1820.0,81746.35,0.0,0.0,6947.97
398,2023,BROOKLYN,109274.0,per Annum,1820.0,106199.12,997.5,81253.75,4443.95
399,2023,BROOKLYN,62361.0,per Annum,770.0,30459.64,59.0,3012.85,425.35
400,2023,QUEENS,65945.0,per Annum,1820.0,65999.81,0.0,0.0,8144.58
401,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
402,2023,BROOKLYN,94199.0,per Annum,1820.0,94312.13,249.0,16053.32,22645.13
403,2023,BROOKLYN,78243.0,per Annum,1820.0,81326.11,0.0,1181.01,9047.25
404,2023,BRONX,50001.0,per Annum,700.0,17760.87,43.0,1654.6,3400.25
405,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,74.0,2979.74,12449.35
406,2023,MANHATTAN,65638.0,per Annum,1684.0,61319.65,165.75,7918.88,7519.38
407,2023,MANHATTAN,118480.0,per Annum,1820.0,115525.87,0.0,0.0,5886.16
408,2023,QUEENS,47132.0,per Annum,0.0,157.39,0.0,0.0,370.32
409,2023,MANHATTAN,64338.0,per Annum,1820.0,64055.01,7.5,280.07,6525.83
410,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,10.75,536.63,4840.55
411,2023,QUEENS,53848.0,per Annum,630.0,18588.6,24.75,873.15,420.82
412,2023,MANHATTAN,53797.0,per Annum,1190.0,35078.65,0.0,0.0,0.0
413,2023,MANHATTAN,54557.0,per Annum,2080.0,54621.03,962.5,38075.7,5146.78
415,2023,MANHATTAN,52336.0,per Annum,1820.0,52205.25,0.0,0.0,8009.82
416,2023,QUEENS,81689.0,per Annum,1820.0,67835.22,44.75,1934.59,3038.93
417,2023,BROOKLYN,63739.0,per Annum,351.25,22132.24,0.0,722.44,4219.66
418,2023,MANHATTAN,64754.0,per Annum,1820.0,64806.61,0.0,0.0,8029.08
419,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
420,2023,MANHATTAN,65945.0,per Annum,1820.0,65218.21,41.5,1616.13,8184.83
421,2023,BROOKLYN,88649.0,per Annum,1820.0,88400.52,0.0,0.0,4690.46
422,2023,BRONX,60236.0,per Annum,1820.0,58114.13,0.0,0.0,3373.25
423,2023,BROOKLYN,53890.0,per Annum,1612.5,48133.18,17.75,633.35,3745.78
424,2023,BROOKLYN,53890.0,per Annum,1820.0,51230.84,890.5,34175.78,16087.14
425,2023,QUEENS,65921.0,per Annum,1820.0,65581.72,103.0,4380.92,13423.17
426,2023,BROOKLYN,65921.0,per Annum,1816.75,65880.64,10.0,405.72,12208.53
427,2023,BROOKLYN,62137.0,per Annum,0.0,1096.0,0.0,0.0,0.0
428,2023,QUEENS,61407.0,per Annum,1820.0,61238.84,0.0,0.0,4514.46
429,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,84.5,3872.11,13412.67
430,2023,MANHATTAN,58482.0,per Annum,1164.5,38178.99,136.0,5731.14,147.44
431,2023,BROOKLYN,91789.0,per Annum,1820.0,90358.67,860.75,58521.29,14029.42
432,2023,BROOKLYN,66022.0,per Annum,1820.0,64710.47,0.0,27.67,25403.33
433,2023,MANHATTAN,97721.0,per Annum,364.0,25251.42,3.75,936.04,185.73
434,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,203.25,11130.98,10950.62
435,2023,BROOKLYN,55463.0,per Annum,560.0,16603.33,4.0,121.43,3033.0
436,2023,BRONX,76671.0,per Annum,1723.5,75282.0,0.0,880.54,7532.98
437,2023,BRONX,88698.0,per Annum,1820.0,88676.53,0.0,0.0,16876.5
438,2023,BRONX,54720.0,per Annum,0.0,0.0,0.0,0.0,4425.78
439,2023,QUEENS,66022.0,per Annum,1820.0,66103.17,575.0,29147.34,8392.19
440,2023,RICHMOND,94178.0,per Annum,1820.0,94291.78,32.75,2762.08,16347.43
441,2023,MANHATTAN,73884.0,per Annum,2080.0,67370.41,129.75,6420.6,2323.01
443,2023,QUEENS,55463.0,per Annum,140.0,4019.84,0.0,0.0,0.0
444,2023,QUEENS,50001.0,per Annum,98.0,2678.14,0.0,0.0,0.0
445,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,74.75,2810.09,12213.58
446,2023,MANHATTAN,146899.0,per Annum,1820.0,141336.08,0.0,0.0,0.0
447,2023,BROOKLYN,65921.0,per Annum,1715.0,62202.3,462.25,22545.55,14554.66
448,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
449,2023,QUEENS,58482.0,per Annum,245.0,8894.76,30.75,1253.04,0.26
450,2023,BRONX,47132.0,per Annum,0.0,538.84,0.0,45.16,14.5
451,2023,BRONX,55814.0,per Annum,0.0,0.0,0.0,0.0,7265.66
452,2023,RICHMOND,102226.0,per Annum,1820.0,102618.31,0.0,136.14,7.23
453,2023,QUEENS,64001.0,per Annum,476.0,21199.21,57.5,3041.72,6323.32
454,2023,BROOKLYN,55463.0,per Annum,560.0,16624.97,38.25,1278.35,3026.94
455,2023,BRONX,52320.0,per Annum,0.0,1674.2,0.0,33.54,6.02
456,2023,MANHATTAN,91563.0,per Annum,655.22,39923.36,2.0,240.69,1479.65
457,2023,MANHATTAN,64256.0,per Annum,1820.0,64307.86,14.5,608.52,8029.08
458,2023,MANHATTAN,95632.0,per Annum,1302.77,68422.3,4.0,282.55,4090.57
459,2023,BROOKLYN,105306.0,per Annum,1820.0,105017.38,0.0,0.0,0.0
460,2023,BROOKLYN,62137.0,per Annum,0.0,123.98,0.0,3.47,4647.07
461,2023,MANHATTAN,62361.0,per Annum,1050.0,36009.32,42.0,1439.93,2471.34
462,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,0.0,89.93,12580.75
463,2023,BROOKLYN,109573.0,per Annum,1820.0,109272.8,0.0,0.0,0.0
464,2023,MANHATTAN,61015.0,per Annum,1820.0,60488.4,0.0,0.0,2775.11
465,2023,MANHATTAN,34834.0,per Annum,740.0,16642.81,92.75,3255.85,74.98
466,2023,MANHATTAN,66022.0,per Annum,553.0,21009.96,7.25,276.79,4757.24
467,2023,MANHATTAN,50010.0,per Annum,1330.0,47144.02,0.0,0.0,4267.93
468,2023,BROOKLYN,41388.0,per Annum,2080.0,41274.48,174.0,5179.97,957.28
469,2023,MANHATTAN,119330.0,per Annum,1820.0,116189.94,0.0,0.0,9362.95
470,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
471,2023,MANHATTAN,151996.0,per Annum,1820.0,151579.48,0.0,0.0,0.0
472,2023,QUEENS,70877.0,per Annum,2080.0,67830.48,0.0,0.0,3008.25
473,2023,MANHATTAN,64545.0,per Annum,1820.0,64623.83,0.0,0.0,8029.08
474,2023,MANHATTAN,62137.0,per Annum,0.0,783.55,0.0,0.0,8.23
475,2023,BROOKLYN,65945.0,per Annum,1820.0,70510.46,365.5,17752.36,25166.84
477,2023,QUEENS,52280.0,per Annum,0.0,278.28,0.0,12.91,0.0
478,2023,BROOKLYN,94220.0,per Annum,1820.0,93383.91,0.0,0.0,15629.9
479,2023,MANHATTAN,65921.0,per Annum,1820.0,66139.22,407.25,19137.73,11992.1
480,2023,MANHATTAN,52128.0,per Annum,1820.0,52189.19,0.0,0.0,7231.34
481,2023,MANHATTAN,94522.0,per Annum,1820.0,91500.63,189.25,12974.03,9331.72
482,2023,BROOKLYN,55463.0,per Annum,560.0,15823.68,20.75,665.37,3035.06
483,2023,MANHATTAN,107203.0,per Annum,1820.0,107331.1,0.0,43.11,9919.83
484,2023,MANHATTAN,65921.0,per Annum,1505.0,54760.31,0.0,169.48,6499.5
485,2023,BRONX,94079.0,per Annum,1820.0,94189.24,1278.25,96020.21,11367.37
486,2023,BROOKLYN,47132.0,per Annum,0.0,347.54,0.0,28.39,4.75
487,2023,BRONX,50001.0,per Annum,280.0,7503.21,0.0,0.0,43.45
488,2023,MANHATTAN,103025.0,per Annum,1820.0,103151.2,0.0,0.0,6017.6
489,2023,BRONX,48545.0,per Annum,0.0,1147.24,0.0,131.72,11.63
490,2023,MANHATTAN,60236.0,per Annum,1820.0,58114.13,41.5,1705.08,3168.77
491,2023,MANHATTAN,95314.0,per Annum,0.0,1812.84,0.0,0.0,3442.31
492,2023,MANHATTAN,70482.0,per Annum,1820.0,70567.76,244.5,12242.09,27785.6
494,2023,MANHATTAN,113362.0,per Annum,1820.0,113051.38,0.0,0.0,1829.88
495,2023,BRONX,83560.0,per Annum,0.0,712.47,0.0,0.0,5.69
496,2023,BRONX,43495.0,per Annum,1950.0,45181.92,369.0,12361.72,8024.67
497,2023,BROOKLYN,80846.0,per Annum,1820.0,81589.8,0.0,0.0,1773.1
498,2023,RICHMOND,65921.0,per Annum,1890.0,68467.07,60.5,3144.08,9311.15
499,2023,BRONX,58482.0,per Annum,35.0,2929.45,5.0,271.52,0.11
500,2023,QUEENS,65945.0,per Annum,315.0,11169.25,45.0,2017.34,925.95
501,2023,QUEENS,48545.0,per Annum,0.0,0.0,0.0,0.0,363.52
502,2023,QUEENS,53848.0,per Annum,840.0,24157.31,82.75,2807.11,3018.41
503,2023,BRONX,76718.0,per Annum,1820.0,79719.22,1154.5,72420.61,13840.37
504,2023,MANHATTAN,93924.0,per Annum,1582.0,81417.64,364.75,25277.73,10736.36
505,2023,BROOKLYN,72712.0,per Annum,980.0,38935.41,0.0,0.0,8.25
506,2023,MANHATTAN,116699.0,per Annum,587.5,41122.84,0.0,0.0,0.0
507,2023,MANHATTAN,44013.0,per Annum,-70.0,-1639.0,0.0,0.0,0.0
508,2023,QUEENS,48545.0,per Annum,295.75,7236.86,18.0,478.27,41.19
509,2023,BRONX,55463.0,per Annum,560.0,16119.93,72.0,2905.38,3026.94
510,2023,BRONX,57779.0,per Annum,1890.0,59802.08,949.5,41448.19,16637.37
511,2023,MANHATTAN,65921.0,per Annum,1575.0,56057.88,13.25,534.89,13085.3
512,2023,MANHATTAN,84777.0,per Annum,1630.0,69911.84,0.0,14.0,16300.02
513,2023,MANHATTAN,35985.0,per Annum,816.0,13628.2,19.0,741.66,932.04
514,2023,BRONX,50001.0,per Annum,1764.5,49024.54,855.0,32507.96,9909.32
515,2023,MANHATTAN,149430.0,per Annum,1820.0,133694.76,0.0,0.0,0.0
516,2023,MANHATTAN,46693.0,per Annum,1820.0,46269.14,653.0,22565.92,4078.27
517,2023,QUEENS,50001.0,per Annum,126.0,3257.43,0.0,0.0,0.0
518,2023,MANHATTAN,65315.0,per Annum,1820.0,65393.87,986.75,52800.47,8362.71
519,2023,MANHATTAN,77231.0,per Annum,1505.0,63688.88,0.0,0.0,0.0
520,2023,QUEENS,97850.0,per Annum,1820.0,97581.9,0.0,0.0,329.36
521,2023,MANHATTAN,55463.0,per Annum,560.0,16411.05,10.25,335.26,3016.5
522,2023,QUEENS,62137.0,per Annum,0.0,1046.28,0.0,47.25,0.0
523,2023,MANHATTAN,64076.0,per Annum,1127.0,39334.37,0.0,0.0,8016.42
524,2023,MANHATTAN,65386.0,per Annum,1820.0,65465.25,0.0,0.0,8029.08
525,2023,BRONX,43495.0,per Annum,1950.0,43540.92,401.0,12149.38,4386.69
526,2023,MANHATTAN,113937.0,per Annum,1820.0,114073.06,0.0,0.0,4477.75
527,2023,MANHATTAN,96779.0,per Annum,1750.0,96895.32,0.0,8.13,4486.37
528,2023,MANHATTAN,54531.0,per Annum,1820.0,53754.12,0.0,0.0,1726.4
529,2023,MANHATTAN,94180.0,per Annum,1820.0,94294.09,239.0,17296.0,25353.17
530,2023,MANHATTAN,111817.0,per Annum,1610.0,101808.29,0.0,30.64,4351.8
531,2023,MANHATTAN,89095.0,per Annum,784.0,41129.42,332.75,23257.04,4716.9
532,2023,QUEENS,62137.0,per Annum,0.0,526.65,0.0,26.76,6.42
533,2023,RICHMOND,65921.0,per Annum,1820.0,65541.06,378.5,18277.37,18467.15
534,2023,QUEENS,60236.0,per Annum,1470.0,44762.48,269.5,11385.51,3274.06
535,2023,MANHATTAN,34834.0,per Annum,400.0,6680.5,125.25,3134.34,0.0
536,2023,RICHMOND,102904.0,per Annum,1820.0,102622.01,0.0,0.0,0.0
537,2023,BRONX,87829.0,per Annum,1820.0,90655.75,657.0,46137.73,16462.03
538,2023,QUEENS,47132.0,per Annum,0.0,40.79,0.0,0.0,0.0
539,2023,RICHMOND,94128.0,per Annum,1610.0,81958.88,354.5,24688.73,9161.05
540,2023,MANHATTAN,68964.0,per Annum,1820.0,69043.96,0.0,0.0,3000.0
541,2023,MANHATTAN,62470.0,per Annum,1820.0,60112.68,0.0,0.0,3041.25
543,2023,MANHATTAN,88511.0,per Annum,70.0,6232.15,0.0,0.0,2077.99
544,2023,MANHATTAN,67499.0,per Annum,630.0,23301.0,5.0,184.73,0.0
545,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,362.08,12881.49
546,2023,MANHATTAN,65921.0,per Annum,0.0,54.55,0.0,0.0,0.0
547,2023,BROOKLYN,62224.0,per Annum,1535.25,53625.84,0.0,82.46,4534.47
548,2023,BROOKLYN,52320.0,per Annum,183.5,7111.15,0.0,0.0,85.28
549,2023,RICHMOND,52280.0,per Annum,0.0,530.78,0.0,0.0,0.0
550,2023,MANHATTAN,60236.0,per Annum,1470.0,44371.54,13.75,445.75,3123.75
551,2023,MANHATTAN,45145.0,per Annum,2080.0,44148.51,219.25,7070.75,4652.09
552,2023,QUEENS,62137.0,per Annum,0.0,540.56,0.0,5.95,0.0
553,2023,MANHATTAN,65921.0,per Annum,1820.0,65875.56,41.25,1703.3,11806.33
554,2023,BRONX,48545.0,per Annum,385.0,8850.3,71.0,2713.75,2149.97
555,2023,RICHMOND,65945.0,per Annum,1820.0,65999.81,0.0,0.0,10572.22
556,2023,BROOKLYN,41354.0,per Annum,1800.0,41706.71,0.0,0.0,7892.84
557,2023,BRONX,99992.0,per Annum,1820.0,100109.09,757.75,56345.08,4678.64
558,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,249.0,14077.9,7736.43
559,2023,BROOKLYN,71757.0,per Annum,630.0,24770.88,2.0,78.56,1610.48
560,2023,MANHATTAN,65921.0,per Annum,1680.0,57255.16,0.0,0.0,12518.27
561,2023,BRONX,52320.0,per Annum,253.5,9118.66,0.0,323.41,2740.0
562,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,253.0,13623.26,13676.6
563,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,125.75,5237.56,14199.16
564,2023,BRONX,43495.0,per Annum,1950.0,40836.84,236.75,7228.01,4271.32
565,2023,MANHATTAN,97890.0,per Annum,1820.0,97621.68,0.0,0.0,6947.97
566,2023,QUEENS,73690.0,per Annum,1820.0,73754.01,0.0,0.0,8095.08
567,2023,MANHATTAN,83153.0,per Annum,1820.0,82925.18,0.0,0.0,3737.24
568,2023,BROOKLYN,34834.0,per Annum,0.0,0.0,0.0,68.03,403.86
569,2023,QUEENS,47132.0,per Annum,0.0,5.46,0.0,0.0,0.0
570,2023,BRONX,56779.0,per Annum,0.0,455.86,0.0,0.0,0.0
571,2023,BROOKLYN,62224.0,per Annum,1820.0,62106.53,862.0,40662.62,14006.06
572,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,0.0,7.56,3000.0
573,2023,QUEENS,50001.0,per Annum,98.0,2777.96,0.0,0.0,0.0
574,2023,MANHATTAN,46693.0,per Annum,1662.0,42175.18,354.75,11823.58,4764.21
575,2023,BRONX,48545.0,per Annum,0.0,409.63,0.0,3.19,5.51
576,2023,BROOKLYN,35985.0,per Annum,0.0,0.0,0.0,0.0,620.79
577,2023,QUEENS,55463.0,per Annum,140.0,4232.57,0.0,0.0,0.0
578,2023,BRONX,65921.0,per Annum,1577.5,57494.06,163.0,7161.81,9092.74
579,2023,BROOKLYN,73715.0,per Annum,1820.0,85464.27,759.5,51325.87,28695.01
580,2023,BROOKLYN,142273.0,per Annum,1820.0,141883.3,0.0,0.0,0.0
581,2023,BRONX,62224.0,per Annum,0.0,1195.71,0.0,0.0,0.0
582,2023,QUEENS,55463.0,per Annum,1050.0,31069.0,81.0,2963.11,3154.09
583,2023,QUEENS,102088.0,per Annum,1750.0,98470.0,0.0,0.0,2537.18
584,2023,MANHATTAN,72130.0,per Annum,1820.0,72192.13,4.0,200.01,9918.91
585,2023,BROOKLYN,55463.0,per Annum,1050.0,31082.77,83.25,3045.69,3085.3
586,2023,BROOKLYN,55463.0,per Annum,1101.5,28171.32,0.0,0.0,5476.71
587,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3000.0
588,2023,QUEENS,94199.0,per Annum,1820.0,94312.13,14.0,828.39,15342.45
589,2023,BRONX,91769.0,per Annum,1820.0,91660.21,0.0,0.0,3008.25
590,2023,BRONX,94220.0,per Annum,1820.0,94333.14,406.5,27545.05,15760.87
591,2023,MANHATTAN,64001.0,per Annum,0.0,-1356.77,0.0,0.0,2323.98
592,2023,BROOKLYN,94079.0,per Annum,1820.0,94111.39,252.0,18916.1,12880.73
593,2023,QUEENS,52280.0,per Annum,0.0,58.42,0.0,0.0,0.0
594,2023,MANHATTAN,86500.0,per Annum,0.0,462.4,0.0,0.0,3.5
595,2023,MANHATTAN,82032.0,per Annum,1820.0,81578.34,0.0,0.0,4477.75
596,2023,BROOKLYN,65921.0,per Annum,1890.0,67850.88,179.75,7378.59,6625.92
597,2023,BRONX,50001.0,per Annum,455.0,12415.36,48.75,1889.38,3404.62
598,2023,RICHMOND,61015.0,per Annum,1820.0,61950.55,0.0,0.0,49.5
599,2023,MANHATTAN,96434.0,per Annum,1820.0,88790.7,511.0,35536.04,5902.38
600,2023,MANHATTAN,61084.0,per Annum,0.0,0.0,0.0,1.65,54.59
601,2023,QUEENS,65921.0,per Annum,1071.0,39610.55,0.0,0.0,5474.96
602,2023,BRONX,52280.0,per Annum,0.0,554.98,0.0,53.56,0.31
603,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,85.37,4352.81,3074.25
604,2023,BROOKLYN,84044.0,per Annum,2080.0,84136.41,0.0,0.0,3000.0
605,2023,BROOKLYN,55463.0,per Annum,1050.0,30839.35,58.5,1908.42,3828.35
606,2023,QUEENS,55463.0,per Annum,140.0,4141.01,0.0,0.0,0.0
607,2023,BROOKLYN,45867.0,per Annum,1666.0,42082.46,1.25,45.68,8090.24
608,2023,BROOKLYN,57779.0,per Annum,1709.0,58243.95,0.0,326.6,6484.99
609,2023,MANHATTAN,57580.0,per Annum,0.0,1583.67,0.0,0.0,17.72
610,2023,MANHATTAN,61866.0,per Annum,1820.0,61696.44,0.0,0.0,0.0
611,2023,MANHATTAN,109503.0,per Annum,1491.0,74347.81,0.0,0.0,2167.39
612,2023,BRONX,66022.0,per Annum,1820.0,66103.17,122.25,4678.73,15145.82
613,2023,QUEENS,62137.0,per Annum,0.0,228.11,0.0,22.92,1.3
614,2023,QUEENS,160392.0,per Annum,1820.0,143503.12,0.0,0.0,0.0
615,2023,MANHATTAN,94220.0,per Annum,1820.0,94333.14,17.75,1475.31,15956.25
616,2023,MANHATTAN,69771.0,per Annum,0.0,790.95,0.0,1.7,7.33
617,2023,BRONX,43495.0,per Annum,1950.0,43545.5,299.25,8964.74,5647.85
618,2023,BROOKLYN,65921.0,per Annum,1722.0,62084.47,119.0,4775.27,9629.96
619,2023,BRONX,73003.0,per Annum,2080.0,73088.13,16.25,910.43,3000.0
620,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,177.5,8214.01,13650.9
621,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,450.25,23155.19,14748.99
622,2023,BROOKLYN,100000.0,per Annum,1820.0,101308.48,0.0,-320.63,311.01
